,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition
556,1950000.0,7,3.5,4640,15235,2.0,3
557,238000.0,4,1.0,1400,7242,1.5,3
558,750000.0,6,1.75,2750,9563,2.0,4
559,331500.0,4,2.5,2050,10271,2.0,3
560,460000.0,4,3.0,2230,108900,1.0,3
561,404950.0,4,2.25,2340,217014,1.0,4
562,880000.0,3,2.5,2870,5163,2.0,3
563,863000.0,4,2.5,4120,22370,2.0,3
564,638700.0,3,1.75,2080,9162,1.0,3
565,435000.0,3,2.5,1840,5680,2.0,3
566,260000.0,3,1.0,1180,5350,1.5,4
567,671500.0,5,2.75,2160,4000,1.5,5
568,610000.0,3,1.0,1180,3400,1.5,3
569,405000.0,2,0.75,1160,15029,1.0,4
570,338900.0,4,2.5,1830,5612,2.0,3
571,720000.0,4,4.0,3200,7708,2.0,3
572,442000.0,5,3.0,2560,5445,1.5,4
573,650000.0,5,2.75,2550,5040,1.5,5
574,263500.0,3,1.75,1330,9917,1.0,3
575,300000.0,2,1.0,1220,75794,1.0,4
576,266000.0,3,2.5,1805,3402,2.0,3
577,930000.0,4,4.0,6050,84942,2.5,3
578,530000.0,4,2.5,2320,5493,2.0,3
579,180000.0,3,1.0,1384,8960,1.0,4
580,619000.0,3,2.5,2720,6439,2.0,3
581,264000.0,3,1.5,1820,10608,1.0,4
582,730000.0,2,2.25,2130,4920,1.5,4
583,439000.0,4,2.25,2060,10070,2.0,3
584,268500.0,4,1.75,1420,7500,1.0,4
585,330000.0,3,1.75,1510,15744,1.0,3
586,640000.0,3,2.5,2160,4000,1.5,3
587,900000.0,3,2.5,3180,12600,2.0,4
588,370000.0,3,2.25,2110,13300,2.0,4
589,685000.0,3,2.0,2060,2900,1.5,5
590,505000.0,3,1.5,1830,217800,1.0,3
591,265000.0,3,1.75,1820,32666,1.0,4
592,290000.0,3,2.5,1610,2937,2.0,3
593,296000.0,4,2.5,1780,3600,2.0,3
594,360000.0,4,2.5,1840,9611,2.0,3
595,240500.0,3,1.75,1460,10584,1.0,3
596,372500.0,2,2.5,1400,2958,2.0,3
597,595000.0,3,2.5,3370,14402,2.0,3
598,515000.0,4,3.0,3590,8249,2.0,3
599,1220000.0,4,2.25,3200,15367,2.0,4
600,507000.0,2,1.75,1670,6460,1.0,3
601,399950.0,4,2.0,2420,31465,1.0,3
602,185000.0,3,1.75,1430,10816,2.0,3
603,460000.0,3,1.75,1440,7070,1.0,3
604,435500.0,3,2.25,1450,4789,2.0,3
605,469000.0,4,2.75,3550,13938,1.0,5
606,531000.0,2,3.0,1270,1175,2.0,3
607,443500.0,2,1.0,940,6804,1.0,3
608,223000.0,3,2.0,1670,6824,1.0,3
609,590000.0,4,3.5,3100,15842,2.0,3
610,340000.0,2,2.5,1100,1760,3.0,3
611,650000.0,3,2.0,1870,3388,1.0,4
612,533600.0,3,2.5,1930,5080,2.0,4
613,695000.0,3,2.75,2540,4694,2.0,3
614,242000.0,3,1.75,1280,7524,1.5,4
615,425000.0,3,2.25,1820,8814,1.0,3
616,525000.0,3,2.25,1490,9414,2.0,3
617,485000.0,3,2.5,1880,5502,2.0,3
618,175000.0,3,1.0,1250,9775,1.0,3
619,210000.0,3,2.0,1440,7210,1.0,3
620,260000.0,3,2.5,1920,7415,2.0,3
621,577000.0,3,2.5,2060,5750,1.0,3
622,200000.0,3,1.5,1210,10588,1.0,4
623,605000.0,2,1.75,1760,5000,1.0,4
624,325000.0,3,1.0,990,6750,1.0,4
625,289500.0,3,1.0,960,6400,1.0,4
626,559950.0,3,2.5,1660,1458,3.0,3
627,1042500.0,3,1.75,1900,9375,1.0,4
628,543500.0,3,2.25,1270,2790,1.0,3
629,480000.0,4,2.25,3250,34293,2.0,4
630,218000.0,3,1.0,960,9633,1.0,5
631,565000.0,2,1.75,1330,6000,1.0,4
632,426700.0,3,1.75,2080,7700,1.0,5
633,650000.0,3,2.5,2690,11575,1.0,3
634,542000.0,2,1.0,890,3060,1.0,3
635,415000.0,3,1.75,1070,8000,1.0,3
636,214000.0,3,1.0,1200,8316,1.0,4
637,245000.0,3,1.5,1360,8910,2.0,5
638,314500.0,3,2.0,2050,13303,1.0,3
639,1120000.0,3,1.5,3000,5750,2.0,5
640,378000.0,2,2.0,1300,3850,1.0,3
641,305000.0,4,2.5,2250,9091,1.0,3
642,595000.0,5,2.75,3740,6750,1.0,4
643,729500.0,3,2.5,1660,1091,3.0,3
644,430000.0,3,2.5,2360,6699,2.0,3
645,240000.0,3,1.75,1760,6500,1.0,3
646,545000.0,3,1.75,1680,6200,1.5,3
647,530000.0,3,1.75,1320,2500,1.0,3
648,157000.0,1,1.0,870,26326,1.0,3
649,425000.0,4,1.0,1260,7645,1.5,3
650,220000.0,3,1.0,1000,6020,1.0,3
651,521000.0,4,1.75,2020,36400,1.0,4
652,325000.0,3,1.0,1920,6862,1.0,3
653,597500.0,3,2.0,2150,5400,1.5,4
654,337000.0,3,2.5,1470,3976,2.0,3
655,1000000.0,3,2.5,3180,10492,2.0,3
656,3070000.0,3,2.5,3930,55867,1.0,4
657,495000.0,3,1.0,990,6000,1.0,3
658,748000.0,4,3.5,2770,3330,2.0,3
659,888000.0,3,1.5,1250,8710,1.0,4
660,269900.0,3,1.75,1140,22267,1.0,3
661,496500.0,4,2.5,2250,14440,1.0,3
662,475000.0,3,2.5,1640,5097,2.0,3
663,312000.0,3,1.5,1255,1374,3.0,3
664,323000.0,3,1.0,1290,12231,1.0,3
665,331000.0,3,1.75,1300,9079,1.0,3
666,306000.0,3,1.5,1220,1086,3.0,3
667,655000.0,4,2.5,2630,4000,3.0,3
668,290000.0,3,1.5,1950,15954,1.0,4
669,1250000.0,4,3.25,3160,5000,2.0,5
670,460000.0,3,1.75,1550,4708,1.0,4
671,435000.0,4,2.5,1700,6380,1.0,4
672,664000.0,4,2.75,2510,11880,1.0,5
673,865000.0,4,1.75,1800,4180,2.0,4
674,385000.0,3,1.75,1800,18000,1.0,3
675,497000.0,3,2.25,1870,9315,1.0,3
676,280000.0,2,1.0,1010,3000,1.0,4
677,188000.0,2,1.5,1120,17487,1.0,3
678,478500.0,3,1.0,2090,4755,1.0,3
679,1145000.0,4,3.5,4370,18361,2.0,3
680,222000.0,3,2.0,1440,7187,1.0,4
681,799000.0,4,3.0,2580,209523,2.0,3
682,609900.0,4,2.5,3190,7399,2.0,3
683,413000.0,4,3.5,2380,5809,2.0,4
684,400000.0,4,1.0,1420,4875,1.5,3
685,802541.0,5,2.75,2990,6768,2.0,3
686,320000.0,3,2.5,2680,7757,2.0,3
687,507000.0,4,2.5,2730,7649,2.0,3
688,387500.0,3,1.0,1220,8329,1.0,3
689,396000.0,3,1.0,1500,12616,1.0,3
690,373000.0,3,1.75,1830,11788,1.0,3
691,1484900.0,5,2.5,4570,19252,2.0,5
692,359900.0,4,2.25,2470,7698,2.0,3
693,410000.0,2,1.0,800,4342,1.0,3
694,690000.0,4,2.5,2900,23488,2.0,3
695,245000.0,3,2.0,1410,5760,1.0,3
696,700000.0,5,2.5,2830,25958,1.0,5
697,268000.0,4,1.75,1680,9966,1.0,3
698,225000.0,3,1.75,1760,26055,1.0,3
699,980000.0,4,2.25,2240,11034,2.0,3
700,795000.0,2,1.0,1380,5000,1.5,3
701,195000.0,2,1.0,820,5100,1.0,3
702,480000.0,4,2.0,2180,10575,1.0,2
703,485000.0,4,2.0,1400,3600,1.0,3
704,130000.0,2,1.0,880,9000,1.0,3
705,325000.0,2,1.0,1060,5703,1.0,4
706,440000.0,3,1.75,1530,7245,1.0,4
707,550000.0,4,1.75,2480,14782,1.0,3
708,310000.0,3,1.75,1490,7150,1.0,5
709,530000.0,3,2.5,3660,39478,2.0,4
710,390000.0,4,2.5,2340,8548,2.0,3
711,243000.0,3,1.75,1450,12125,1.0,4
712,639000.0,4,2.5,2210,9875,2.0,3
713,215000.0,4,1.0,1130,7400,1.0,4
714,405000.0,5,1.75,1550,10500,1.0,3
715,250000.0,4,1.75,1710,7140,1.0,5
716,405500.0,3,1.5,1010,8108,1.0,5
717,452000.0,6,2.25,2660,13579,2.0,3
718,730000.0,6,2.25,2660,13579,2.0,3
719,267000.0,3,2.0,1300,9644,1.0,3
720,289950.0,3,2.5,1670,6186,2.0,3
721,565000.0,2,1.0,960,4080,1.0,5
722,1578000.0,4,3.25,4670,51836,2.0,4
723,636000.0,3,2.5,2140,2770,2.0,3
724,350000.0,5,3.0,2520,5500,1.0,3
725,320000.0,3,1.5,1650,9380,1.0,5
726,210000.0,2,1.75,1440,5680,1.0,4
727,245000.0,2,1.0,1050,5900,1.0,3
728,328000.0,3,1.75,1470,7650,1.0,3
729,985000.0,4,2.25,4230,37769,2.0,3
730,501000.0,3,1.75,1970,7972,1.0,5
731,315000.0,3,2.25,1540,17424,2.0,3
732,403000.0,3,2.75,2090,8354,2.0,3
733,550000.0,3,2.0,2380,17950,2.0,4
734,347500.0,4,2.5,2156,3562,2.0,3
735,365000.0,4,2.25,2070,8893,2.0,4
736,588000.0,3,1.0,1910,8167,1.0,4
737,605000.0,3,1.75,1920,7400,1.0,4
738,1300000.0,3,3.25,3400,5979,2.0,4
739,233000.0,3,2.0,1400,9177,1.0,3
740,360000.0,4,2.5,2210,17715,2.0,3
741,459000.0,2,1.75,1170,4887,1.0,3
742,740000.0,3,2.0,2100,72745,1.0,4
743,305000.0,3,1.0,1160,9750,1.0,3
744,395000.0,3,1.0,1500,4000,1.0,3
745,560000.0,4,2.5,2940,6000,2.0,3
746,650000.0,4,1.75,2010,5070,1.0,4
747,449950.0,3,2.5,2170,4912,2.0,3
748,517500.0,3,1.5,1430,5200,1.0,4
749,435000.0,4,1.5,1510,6460,1.0,3
750,329999.0,3,1.0,1150,6908,1.0,3
751,950000.0,3,1.75,2150,4200,1.0,5
752,447000.0,3,1.0,1370,6001,1.0,5
753,699800.0,2,2.5,2380,6600,1.0,3
754,850000.0,3,1.75,1370,3850,1.0,5
755,316500.0,3,1.75,1600,14250,1.0,3
756,942500.0,5,3.5,3750,9612,1.0,4
757,1310000.0,2,2.25,3950,3938,2.0,3
758,856600.0,4,2.25,2400,13430,1.0,4
759,405600.0,5,1.5,2830,4000,2.5,4
760,565000.0,4,2.5,2440,22594,2.0,3
761,400000.0,3,2.25,1190,1149,2.0,3
762,330000.0,3,2.0,1400,218252,1.0,3
763,374950.0,4,2.75,2730,4683,2.0,3
764,405300.0,3,2.75,2390,7939,1.0,5
765,560000.0,3,2.25,2060,31400,2.0,3
766,824000.0,4,2.25,2490,9864,1.0,4
767,260000.0,3,1.75,1100,10968,1.0,5
768,760000.0,4,2.5,2430,6099,1.0,5
769,405000.0,3,2.5,3170,12750,2.0,3
770,429900.0,4,2.5,2640,8625,2.0,3
771,341500.0,3,1.5,1130,7223,1.0,4
772,465250.0,5,2.0,1940,7642,1.5,3
773,450000.0,2,2.0,1100,3000,1.5,3
774,390000.0,3,1.0,1200,10800,1.0,4
775,420000.0,3,2.25,2000,8030,1.0,4
776,269950.0,3,2.5,1890,4838,2.0,3
777,493000.0,4,2.0,1910,2874,1.0,3
778,370000.0,4,2.5,2710,5880,2.0,3
779,2250000.0,5,4.25,4860,9453,1.5,5
780,305000.0,3,1.0,1250,23680,1.0,5
781,400000.0,3,1.75,1590,8219,1.5,5
782,320000.0,3,1.5,1240,1221,2.0,3
783,715000.0,4,1.0,2000,4800,2.0,4
784,650000.0,6,2.75,3610,10003,1.5,4
785,218000.0,5,1.75,1930,8040,1.0,4
786,500000.0,2,1.0,1280,5400,1.0,3
787,460000.0,4,2.0,2090,40419,1.0,4
788,232500.0,3,1.5,1940,9887,1.0,4
789,408200.0,3,2.5,1800,5761,2.0,4
790,522000.0,3,1.75,1730,8400,1.0,4
791,675000.0,4,2.5,2810,11120,2.0,3
792,1355000.0,4,3.5,3550,11000,1.0,3
793,249950.0,4,1.0,1330,7980,1.5,3
794,210000.0,2,1.0,750,34133,1.0,3
795,429950.0,4,1.0,1760,7216,1.0,3
796,737500.0,4,2.5,3200,36276,2.0,3
797,710000.0,4,2.0,1740,9000,1.0,5
798,470000.0,3,2.5,2100,4700,2.0,3
799,1100000.0,4,3.5,4270,40097,1.0,4
800,650000.0,3,2.0,1340,2720,1.5,3
801,1216000.0,4,2.5,3190,8684,1.0,5
802,422120.0,3,2.5,1630,4534,2.0,3
803,625000.0,5,2.5,2990,15085,2.0,3
804,385200.0,4,1.0,1550,7740,1.5,3
805,500000.0,3,2.25,1690,4964,2.0,3
806,308000.0,4,2.25,1960,12243,2.0,3
807,565000.0,3,2.75,2390,9966,1.0,5
808,581000.0,3,2.5,2600,4438,2.0,3
809,361000.0,3,2.0,1950,8698,1.0,3
810,345000.0,3,1.0,1250,7210,1.0,4
811,419000.0,2,2.25,1180,1253,2.0,3
812,347000.0,3,2.5,1680,4308,2.0,3
813,625000.0,4,2.25,2220,36085,2.0,3
814,2400000.0,4,4.25,4890,15188,2.0,3
815,379000.0,3,3.25,2660,17852,2.5,3
816,310000.0,3,1.5,1150,3323,2.0,3
817,250000.0,2,2.0,1130,5500,1.0,4
818,682000.0,5,2.75,2760,5000,2.0,3
819,246500.0,3,2.0,1430,8919,1.0,3
820,325000.0,3,1.0,1490,57381,1.5,4
821,310950.0,4,2.5,2030,4997,2.0,3
822,1100000.0,3,2.0,3010,5000,2.0,5
823,287500.0,3,1.0,1810,7200,1.0,4
824,431000.0,3,1.0,1810,7200,1.0,4
825,226000.0,3,1.0,970,5000,1.0,3
826,825000.0,3,1.75,2010,3090,1.5,5
827,175000.0,4,1.0,1300,6030,1.5,3
828,465750.0,3,1.5,1260,10350,1.0,3
829,659000.0,4,2.25,2610,24931,2.0,3
830,595000.0,3,1.75,1910,5753,1.0,3
831,350000.0,3,2.25,1780,16290,2.0,4
832,270000.0,4,2.25,1900,8600,1.0,4
833,662500.0,6,2.25,2450,25600,1.0,3
834,249900.0,3,1.75,1380,14000,1.0,4
835,324500.0,3,1.75,1920,11340,1.0,4
836,430000.0,2,1.75,1350,4003,1.0,3
837,419950.0,2,1.75,1350,4003,1.0,3
838,285000.0,4,1.75,2510,7440,1.0,4
839,332000.0,4,2.5,2470,7780,2.0,3
840,282000.0,4,1.75,1660,10725,1.0,3
841,320000.0,3,1.0,1340,5175,1.0,3
842,428750.0,3,1.0,1620,30736,1.5,4
843,330000.0,3,2.25,2300,35287,2.0,3
844,456500.0,4,3.5,2000,2309,3.0,3
845,352000.0,3,2.25,1640,11050,1.0,4
846,664000.0,4,2.0,1530,4080,1.5,4
847,628000.0,3,1.75,4000,11894,1.0,3
848,512000.0,3,1.75,1610,12555,1.0,3
849,254000.0,3,2.0,2070,9000,1.0,4
850,535800.0,4,2.5,1900,5790,2.0,3
851,287653.0,3,1.0,1050,16050,1.0,4
852,438000.0,3,2.5,1520,1304,2.0,3
853,450000.0,4,1.75,2390,23899,1.0,3
854,327000.0,5,2.75,2400,8050,2.0,3
855,370500.0,4,2.5,1790,6120,2.0,3
856,265000.0,3,2.5,1720,6271,2.0,3
857,450000.0,4,2.75,2980,13260,1.0,4
858,425000.0,3,1.0,1520,213444,1.5,5
859,166600.0,3,1.75,1150,8690,1.0,4
860,245000.0,1,0.75,380,15000,1.0,3
861,565000.0,3,1.0,910,5212,1.0,3
862,539900.0,3,1.75,1650,10150,1.0,3
863,910000.0,3,3.5,2480,3200,2.0,3
864,280000.0,4,2.5,2050,7416,2.0,3
865,275000.0,3,2.25,1420,8549,2.0,4
866,467000.0,3,2.5,3460,6590,2.0,3
867,457500.0,3,2.5,1500,4445,2.0,3
868,381156.0,2,1.0,1320,3090,1.0,4
869,289999.0,5,2.5,2180,8240,1.0,4
870,642450.0,3,1.75,1830,4160,1.0,3
871,469950.0,3,2.25,1620,8701,1.0,3
872,795000.0,3,2.0,2920,13650,1.0,5
873,785000.0,4,2.5,3300,10514,2.0,3
874,860000.0,3,2.25,3060,12095,2.0,3
875,1095000.0,0,0.0,3064,4764,3.5,3
876,147500.0,3,1.0,1530,8498,1.0,3
877,390000.0,3,2.0,1910,11576,1.0,3
878,229000.0,3,1.0,1020,8100,1.0,3
879,185000.0,3,1.0,1150,8100,1.0,3
880,414900.0,3,1.5,1260,9570,1.0,3
881,200000.0,4,2.0,1920,4822,1.0,2
882,225000.0,4,2.25,1800,9350,1.0,3
883,720000.0,3,1.75,2040,4000,2.0,5
884,930000.0,4,2.5,2200,4000,2.0,5
885,1270000.0,5,2.5,3200,17204,1.0,3
886,700000.0,5,3.25,2400,3118,2.0,4
887,466000.0,2,1.5,1140,1058,3.0,3
888,374000.0,3,1.5,1330,10640,1.0,3
889,480000.0,3,2.5,1940,10035,2.0,4
890,740000.0,3,2.5,3000,25341,2.0,3
891,1010000.0,4,1.0,1820,5400,1.5,3
892,395000.0,4,2.5,2910,5000,2.0,3
893,340000.0,2,1.0,1090,6771,1.0,3
894,209000.0,3,2.0,1230,1340,2.0,3
895,431650.0,5,2.5,1710,7700,1.5,3
896,980000.0,5,2.5,3160,11470,1.0,4
897,660000.0,3,2.5,2680,28243,2.0,3
898,730000.0,4,2.25,2190,9009,2.0,4
899,291500.0,3,1.75,1260,9600,1.0,4
900,905000.0,4,3.5,2970,14486,2.0,3
901,800000.0,4,2.5,2570,50308,1.5,3
902,839900.0,4,3.5,3810,13592,1.0,3
903,200000.0,1,1.5,1010,1157,2.0,3
904,300000.0,3,2.0,1480,6698,1.0,4
905,530000.0,3,1.75,1250,6041,1.5,5
906,314950.0,3,2.25,1654,8479,2.0,3
907,255000.0,3,1.75,1410,9315,1.0,5
908,550000.0,5,2.75,2160,5720,1.0,5
909,435000.0,3,1.0,1400,4800,1.0,4
910,234000.0,3,1.75,1420,8738,1.0,4
911,615000.0,4,2.25,2500,10062,1.0,3
912,205000.0,3,2.0,1410,8384,1.0,3
913,384000.0,4,1.75,2100,7135,1.0,4
914,324000.0,3,2.5,1750,7208,2.0,3
915,645000.0,3,1.75,2070,5500,1.0,4
916,570000.0,3,3.25,1570,1777,2.0,3
917,324000.0,3,2.5,1920,5322,2.0,3
918,270000.0,2,1.0,1000,10320,1.0,3
919,290000.0,5,1.5,2120,7700,1.5,5
920,250000.0,3,2.0,1440,9220,1.0,3
921,342000.0,3,1.75,1660,16275,2.0,3
922,255000.0,3,1.5,1340,8450,1.0,4
923,800000.0,3,2.25,2380,11824,1.0,4
924,451000.0,3,1.75,1560,4049,1.5,3
925,990000.0,4,2.5,2780,10480,1.0,3
926,288400.0,4,2.5,1860,6687,1.0,4
927,420000.0,3,1.5,2390,4600,2.0,3
928,359000.0,2,2.75,1370,1140,2.0,3
929,390000.0,4,3.0,2570,262018,1.0,3
930,300000.0,3,2.5,1320,2614,2.0,3
931,545000.0,5,2.5,2520,7863,1.0,3
932,288349.0,3,1.0,1250,18616,1.0,4
933,299900.0,3,2.25,1560,35026,1.0,3
934,891000.0,4,2.0,2330,5000,1.5,5
935,1200000.0,3,2.0,3660,22410,1.0,4
936,378000.0,4,2.5,2790,4650,2.0,3
937,299995.0,2,1.0,1060,7200,1.0,4
938,253000.0,3,2.5,2020,6564,1.0,3
939,350000.0,3,2.25,1580,47916,1.0,3
940,565000.0,4,3.0,2020,4300,1.5,3
941,315000.0,2,1.0,970,5665,1.0,4
942,570000.0,4,3.0,1490,6766,1.5,5
943,971000.0,5,3.5,4390,10140,2.0,3
944,915000.0,5,2.5,2750,5589,1.5,5
945,419000.0,4,1.5,2150,23568,1.0,4
946,260000.0,4,1.75,1810,7480,1.0,3
947,1321500.0,3,3.0,2230,12968,2.0,3
948,369950.0,3,1.0,2430,10720,1.0,3
949,1029900.0,3,2.5,3680,13384,2.0,3
950,435000.0,5,1.0,1410,6750,1.5,3
951,601000.0,3,1.75,1330,6743,1.0,3
952,460500.0,3,1.0,1490,10650,1.0,3
953,720000.0,3,2.5,2020,1159,3.0,3
954,851000.0,4,2.5,3130,13202,2.0,3
955,550000.0,4,3.0,2670,5000,2.0,3
956,700000.0,4,1.0,1980,4560,1.5,3
957,323000.0,3,1.75,2100,14850,1.0,4
958,345500.0,3,1.0,1350,8581,1.0,5
959,378000.0,4,1.5,2140,7920,1.0,3
960,650000.0,4,2.0,2208,5000,3.0,5
961,385000.0,3,2.0,1010,7380,1.0,3
962,425000.0,2,1.0,970,2970,1.0,3
963,210000.0,4,2.0,1520,6174,1.5,5
964,630000.0,4,2.5,2740,43101,2.0,3
965,335000.0,3,1.75,1570,7500,1.0,3
966,196500.0,3,1.0,1320,9000,1.0,3
967,582800.0,4,2.75,2550,7636,1.0,3
968,440000.0,3,1.75,1560,7207,1.0,3
969,752500.0,4,2.25,2360,8616,2.0,4
970,532500.0,3,1.75,1330,5000,2.0,4
971,265000.0,3,1.0,1070,9000,1.0,4
972,397500.0,3,1.25,1510,13737,1.0,4
973,524250.0,3,2.5,1710,3469,2.0,3
974,765000.0,4,2.75,2790,10819,2.0,3
975,648000.0,4,2.5,2620,5450,2.0,3
976,469500.0,5,2.5,2970,24759,1.0,4
977,237500.0,3,1.75,1050,7854,1.0,4
978,216000.0,3,1.0,1280,8712,1.0,4
979,427200.0,3,1.0,1030,8400,1.0,4
980,280000.0,3,2.25,1900,7800,1.0,4
981,718000.0,5,3.0,3070,9804,1.0,4
982,420000.0,2,2.75,1760,4139,2.0,3
983,379000.0,2,1.0,930,5400,1.0,3
984,326100.0,2,1.0,880,7683,1.0,3
985,535000.0,3,2.5,1360,1016,3.0,3
986,283000.0,4,2.75,2130,8560,1.0,3
987,260000.0,3,1.0,1480,7469,1.5,3
988,399000.0,4,1.0,1500,6388,1.5,4
989,484950.0,3,2.25,1670,5004,2.0,3
990,640000.0,4,1.75,2060,9828,1.0,4
991,585000.0,4,2.5,2160,8158,1.0,4
992,645000.0,4,2.0,2780,11583,1.0,3
993,253000.0,3,2.0,1490,7651,1.0,3
994,178500.0,2,1.0,740,6460,1.0,3
995,291000.0,4,2.5,1860,6325,2.0,4
996,199950.0,2,2.75,1590,20917,1.5,3
997,553500.0,2,1.0,850,2340,1.0,3
998,189950.0,2,1.0,1030,4188,1.0,3
999,289000.0,3,2.0,1850,9550,1.0,3
1000,700000.0,4,2.0,1830,4590,2.0,3
1001,270000.0,3,2.0,1560,8853,1.0,3
1002,258000.0,4,1.75,1730,8320,1.0,3
1003,530000.0,3,2.5,1930,7214,2.0,3
1004,245000.0,3,2.25,1422,3677,2.0,3
1005,563000.0,3,2.0,1380,5000,1.5,4
1006,515000.0,3,2.5,2430,4203,2.0,3
1007,325000.0,4,2.5,2610,7091,2.0,3
1008,540000.0,3,2.25,2000,217800,2.0,3
1009,280300.0,2,1.0,920,5000,1.0,4
1010,460000.0,4,1.75,1750,5500,1.5,5
1011,475000.0,3,1.75,2020,8970,1.0,4
1012,900000.0,4,2.25,2460,44431,1.0,4
1013,538200.0,4,3.0,1780,7260,1.0,4
1014,429000.0,2,1.0,1080,3600,1.0,3
1015,164808.0,3,1.0,1250,5411,1.0,3
1016,520000.0,4,2.25,1870,7700,2.0,3
1017,475000.0,3,1.75,1700,8432,1.0,3
1018,283000.0,4,1.5,1480,47045,1.0,5
1019,321500.0,4,2.5,1930,6228,2.0,3
1020,840000.0,4,2.75,3130,21810,2.0,4
1021,287000.0,3,2.25,1370,6000,2.0,4
1022,375000.0,3,1.75,960,8106,1.0,3
1023,349500.0,3,1.75,1260,7128,1.0,4
1024,446450.0,3,1.5,1480,7749,1.0,5
1025,315000.0,4,2.5,1930,9643,2.0,4
1026,271310.0,2,1.0,870,5340,1.5,2
1027,315000.0,4,1.0,1300,8400,1.5,4
1028,245000.0,3,1.75,1490,6930,1.0,4
1029,543115.0,2,1.0,1380,5484,1.0,3
1030,900000.0,4,2.0,1190,8190,1.5,3
1031,2450000.0,4,4.25,4250,6552,2.0,4
1032,554000.0,2,2.0,1920,6045,1.0,3
1033,249900.0,3,1.75,2080,12522,1.0,5
1034,768000.0,3,2.5,3220,54160,2.0,4
1035,980000.0,4,3.0,3680,5854,1.0,3
1036,395000.0,5,2.5,2070,9600,1.0,3
1037,415000.0,3,1.75,1480,2200,2.0,3
1038,380000.0,4,2.5,2000,6921,2.0,3
1039,566000.0,3,2.5,1560,5259,2.0,3
1040,218500.0,2,1.0,1600,8961,1.0,4
1041,550000.0,4,2.5,1940,10500,1.0,4
1042,512031.0,3,1.75,1540,3000,1.0,3
1043,197500.0,2,1.0,820,8860,1.0,3
1044,470000.0,3,2.25,1780,8784,1.0,3
1045,590000.0,3,1.75,1560,242629,1.0,3
1046,465000.0,4,2.25,2210,8862,1.0,4
1047,499000.0,2,1.75,2040,114562,1.0,4
1048,515000.0,3,2.25,1920,11500,1.0,3
1049,716500.0,3,1.75,1930,5000,1.0,3
1050,410000.0,3,2.0,1700,4250,1.0,3
1051,850000.0,4,3.25,3450,6500,2.0,3
1052,1050000.0,4,3.25,3440,35021,2.0,3
1053,648000.0,4,2.5,2380,13435,2.0,3
1054,620000.0,4,2.25,2400,5350,1.5,4
1055,935000.0,4,4.5,5670,84267,2.0,3
1056,379000.0,3,1.0,1140,10320,1.0,4
1057,699000.0,3,1.75,1670,5375,1.0,3
1058,528000.0,4,2.25,1910,8005,1.0,3
1059,425000.0,3,1.75,1560,9452,1.0,4
1060,249500.0,2,1.75,1500,8645,1.0,4
1061,1035480.0,5,3.25,4475,6642,2.0,3
1062,790000.0,4,2.75,2840,11900,1.0,4
1063,399950.0,3,1.0,1020,18050,1.0,3
1064,275000.0,3,1.5,1410,9000,1.0,3
1065,550000.0,3,1.0,1520,2500,1.5,3
1066,140000.0,1,1.0,730,6890,1.0,4
1067,250000.0,3,1.0,1190,6250,1.0,3
1068,318000.0,3,2.25,1410,8909,2.0,3
1069,505000.0,2,1.0,1240,57000,1.0,3
1070,470500.0,5,2.5,2500,9248,1.0,3
1071,360000.0,3,1.0,1050,9206,1.5,3
1072,1242500.0,4,2.75,2680,8500,1.0,4
1073,986000.0,3,2.5,2380,16080,1.0,4
1074,515000.0,2,1.0,1060,4228,1.0,3
1075,320000.0,3,1.75,2300,41900,1.0,4
1076,310000.0,4,3.0,2010,7426,1.0,5
1077,356700.0,2,1.0,1090,5000,1.0,4
1078,775000.0,4,1.75,2320,5595,1.0,3
1079,325000.0,3,1.0,1040,7541,1.0,3
1080,208000.0,4,2.75,1810,8677,1.5,3
1081,825000.0,2,1.0,1150,12775,1.0,4
1082,515000.0,3,2.5,2360,11254,1.0,3
1083,490000.0,3,1.5,1970,3400,1.5,4
1084,675000.0,4,3.0,2690,28300,1.0,3
1085,360000.0,4,2.5,2080,4080,1.0,5
1086,550000.0,4,2.5,2080,4080,1.0,5
1087,225000.0,3,1.5,1370,9000,1.0,3
1088,500000.0,3,2.75,3410,9360,1.5,4
1089,385000.0,4,2.0,1850,11700,1.0,4
1090,837700.0,5,2.75,3010,12611,2.0,3
1091,448000.0,3,2.25,1530,3056,2.0,3
1092,730000.0,5,1.75,2690,21357,1.0,4
1093,575000.0,4,1.5,2810,7140,1.0,3
1094,430000.0,3,1.75,1810,7300,1.0,4
1095,435000.0,3,2.5,1560,3987,2.0,3
1096,241000.0,3,1.0,1010,9611,1.0,4
1097,453500.0,2,1.75,1000,1760,1.0,4
1098,285000.0,2,1.5,990,1380,3.0,3
1099,151000.0,2,1.0,720,4222,1.0,4
1100,1570000.0,5,4.5,6070,14731,2.0,3
1101,631000.0,5,2.0,2270,2400,2.0,3
1102,285000.0,2,2.5,1380,1073,2.0,3
1103,195000.0,3,1.0,1260,8378,1.0,4
1104,817500.0,4,2.5,2910,35679,2.0,4
1105,550000.0,3,2.0,1810,12825,1.0,4
1106,1127000.0,4,2.5,3160,8281,2.0,4
1107,609850.0,2,2.75,1910,1369,3.0,3
1108,200000.0,3,1.0,1230,4380,1.0,3
1109,367000.0,4,2.5,2960,6219,2.0,3
